Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　薬局　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,29頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,232.0,,,,"011,566,0
",,,,エスマイル薬局目黒店,,,,,"〒704－8171
岡山市東区目黒町１２－１",,,"086-944-2020
常　勤:　　　 4
(薬　　　　 4)
非常勤:　　　 4
(薬　　　　 4)",,,株式会社エスマイル　代表取締役　川本　洋征,,,髙橋　俊和,,,,"平27. 3. 1
新規
平27. 3. 1",,,,,,,,"薬局
現存
",,,,
,,233.0,,,,"011,568,6
",,,,けしごやま薬局,,,,,"〒704－8183
岡山市東区西大寺松崎１７６－９",,,"086-942-1124
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　18
(薬　　　　18)",,,株式会社ケイ・クリエイト　代表取締役　小山　敏章,,,山根　益美,,,,"平27. 3. 1
交代
平27. 3. 1",,,,,,,,"薬局
現存
",,,,
,,234.0,,,,"011,569,4
",,,,竹水堂薬局中島店,,,,,"〒703－8252
岡山市中区中島６８－４",,,"086-201-1551
常　勤:　　　 3
(薬　　　　 3)
非常勤:　　　 2
(薬　　　　 2)",,,有限会社竹水堂薬局　代表取締役　森　雅子,,,山本　利恵,,,,"平27. 4. 1
新規
平27. 4. 1",,,,,,,,"薬局
現存
",,,,
,,235.0,,,,"011,570,2
",,,,きたぞの薬局岡大病院前店,,,,,"〒700－0906
岡山市北区大学町３－１０",,,"086-234-5217
常　勤:　　　 6
(薬　　　　 6)
非常勤:　　　 3
(薬　　　　 3)",,,株式会社北園調剤薬局　代表取締役　松永　直樹,,,西岡　ちはる,,,,"平27. 4. 1
交代
平27. 4. 1",,,,,,,,"薬局
現存
",,,,
,,236.0,,,,"011,571,0
",,,,福泊薬局,,,,,"〒703－8262
岡山市中区福泊２５８－４",,,"086-276-2611
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 2
(薬　　　　 2)",,,株式会社ノートル・ファルマ　代表取締役　佐々木　一之,,,佐々木　一之,,,,"平27. 4. 1
交代
平27. 4. 1",,,,,,,,"薬局
現存
",,,,
,,237.0,,,,"011,575,1
",,,,日本調剤北長瀬薬局,,,,,"〒700－0962
岡山市北区北長瀬表町３丁目１番１号",,,"086-242-3131
常　勤:　　　 6
(薬　　　　 6)
非常勤:　　　11
(薬　　　　11)",,,日本調剤株式会社　代表取締役社長　三津原　庸介,,,岸本　康司,,,,"平27. 5. 1
移転
平27. 5. 1",,,,,,,,"薬局
現存
",,,,
,,238.0,,,,"011,576,9
",,,,成広薬局金川店,,,,,"〒709－2133
岡山市北区御津金川４４９－２",,,"086-724-5150
常　勤:　　　 3
(薬　　　　 3)
非常勤:　　　 3
(薬　　　　 3)",,,株式会社成広薬局　代表取締役　成廣　和朗,,,成廣　紀子,,,,"平27. 5. 7
移転
平27. 5. 7",,,,,,,,"薬局
現存
",,,,
,,239.0,,,,"011,578,5
",,,,あおやま薬局岡南店,,,,,"〒700－0866
岡山市北区岡南町１－５－２",,,"086-803-2182
常　勤:　　　 2
(薬　　　　 2)",,,株式会社ニック　代表取締役　川　正男,,,中谷　清紀,,,,"平27. 6. 1
交代
平27. 6. 1",,,,,,,,"薬局
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　薬局　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,30頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,240.0,,,,"011,579,3
",,,,金光薬局津島店,,,,,"〒700－0080
岡山市北区津島福居１丁目２番１７号",,,"086-214-5225
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 1
(薬　　　　 1)",,,金光薬品株式会社　代表取締役　藤岡　康二,,,千葉　勇一郎,,,,"平27. 8. 1
新規
平27. 8. 1",,,,,,,,"薬局
現存
",,,,
,,241.0,,,,"011,580,1
",,,,富永薬局福浜店,,,,,"〒702－8034
岡山市南区福浜西町６番１７号",,,"086-239-7196
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　13
(薬　　　　13)",,,株式会社　富永薬局　代表取締役　富永　護,,,練尾　恵一,,,,"平27. 8. 1
新規
平27. 8. 1",,,,,,,,"薬局
現存
",,,,
,,242.0,,,,"011,581,9
",,,,ひなた薬局,,,,,"〒700－0821
岡山市北区中山下１丁目９－５０",,,"086-224-2227
常　勤:　　　 3
(薬　　　　 3)
非常勤:　　　 6
(薬　　　　 6)",,,株式会社久備　代表取締役　久松　哲生,,,羽原　富貴子,,,,"平27. 9. 1
新規
平27. 9. 1",,,,,,,,"薬局
現存
",,,,
,,243.0,,,,"011,584,3
",,,,くすりのラブ薬局三浜店,,,,,"〒702－8037
岡山市南区千鳥町６－３",,,"086-262-8134
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　12
(薬　　　　12)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,宮崎　弥生,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,244.0,,,,"011,585,0
",,,,くすりのラブ薬局平井店,,,,,"〒703－8282
岡山市中区平井７丁目３－５",,,"086-274-2820
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　10
(薬　　　　10)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,鈴木　彰子,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,245.0,,,,"011,586,8
",,,,くすりのラブ薬局奥田店,,,,,"〒700－0934
岡山市北区奥田南町７－３９",,,"086-235-2903
常　勤:　　　 3
(薬　　　　 3)
非常勤:　　　14
(薬　　　　14)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,金谷　灯,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,246.0,,,,"011,587,6
",,,,調剤薬局マツモトキヨシ平和町店,,,,,"〒700－0827
岡山市北区平和町５－１",,,"086-235-8866
常　勤:　　　 5
(薬　　　　 5)
非常勤:　　　 5
(薬　　　　 5)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,木田　珠美,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,247.0,,,,"011,588,4
",,,,くすりのラブ薬局福田店,,,,,"〒702－8021
岡山市南区福田２２７－２３",,,"086-265-5938
常　勤:　　　 4
(薬　　　　 4)
非常勤:　　　11
(薬　　　　11)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,岸田　明伸,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　薬局　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,31頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,248.0,,,,"011,589,2
",,,,くすりのラブ薬局岡南店,,,,,"〒702－8056
岡山市南区築港新町１丁目１－６",,,"086-902-0028
常　勤:　　　 4
(薬　　　　 4)
非常勤:　　　 6
(薬　　　　 6)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,定金　浩嗣,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,249.0,,,,"011,590,0
",,,,くすりのラブ薬局国立病院前店,,,,,"〒701－1154
岡山市北区田益１７０５－１",,,"086-294-7200
常　勤:　　　 4
(薬　　　　 4)
非常勤:　　　 6
(薬　　　　 6)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,安西　伸浩,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,250.0,,,,"011,591,8
",,,,くすりのラブ薬局田中店,,,,,"〒700－0951
岡山市北区田中１３４－１０２",,,"086-245-4700
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 6
(薬　　　　 6)",,,株式会社マツモトキヨシ中四国販売　代表取締役　森　崇,,,中井　麻衣子,,,,"平27. 10. 1
交代
平27. 10. 1",,,,,,,,"薬局
現存
",,,,
,,251.0,,,,"011,593,4
",,,,アイン薬局岡山北店,,,,,"〒700－0052
岡山市北区下伊福２丁目１－１５",,,"086-255-6203
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 7
(薬　　　　 7)",,,株式会社アインファーマシーズ　代表取締役　大石　美也,,,大西　伴幸,,,,"平27. 11. 1
交代
平27. 11. 1",,,,,,,,"薬局
現存
",,,,
,,252.0,,,,"011,594,2
",,,,アイン薬局岡山厚生店,,,,,"〒700－0986
岡山市北区新屋敷町１丁目２－１先",,,"086-259-1515
常　勤:　　　 5
(薬　　　　 5)
非常勤:　　　 9
(薬　　　　 9)",,,株式会社アインファーマシーズ　代表取締役　大石　美也,,,髙田　潤,,,,"平27. 11. 1
交代
平27. 11. 1",,,,,,,,"薬局
現存
",,,,
,,253.0,,,,"011,595,9
",,,,妹尾薬局,,,,,"〒700－0933
岡山市北区奥田２丁目８－１０",,,"086-223-4187
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　10
(薬　　　　10)",,,株式会社エスマイル　代表取締役　川本　洋征,,,保井　雅史,,,,"平27. 12. 1
交代
平27. 12. 1",,,,,,,,"薬局
現存
",,,,
,,254.0,,,,"011,596,7
",,,,なの花薬局岡山三浜店,,,,,"〒702－8036
岡山市南区三浜町２丁目１－３２",,,"086-263-2022
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 8
(薬　　　　 8)",,,株式会社　なの花西日本　代表取締役　宇野　光裕,,,山岸　保,,,,"平27. 12. 1
交代
平27. 12. 1",,,,,,,,"薬局
現存
",,,,
,,255.0,,,,"011,597,5
",,,,サカエ薬局瀬戸店,,,,,"〒709－0855
岡山市東区瀬戸町沖２１０－９",,,"086-201-0125
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 1
(薬　　　　 1)",,,株式会社メディカメント　代表取締役　役重　昌広,,,藤井　佑太,,,,"平28. 1. 1
移転
平28. 1. 1",,,,,,,,"薬局
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　薬局　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,32頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,256.0,,,,"011,598,3
",,,,そうごう薬局倉田店,,,,,"〒703－8265
岡山市中区倉田２４１－３７",,,"086-201-2781
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　43
(薬　　　　43)",,,総合メディカル株式会社　代表取締役　坂本　賢治,,,岡原　光孝,,,,"平28. 3. 1
新規
平28. 3. 1",,,,,,,,"薬局
現存
",,,,
,,257.0,,,,"011,599,1
",,,,おかやま薬局益野店,,,,,"〒704－8175
岡山市東区益野町２５１－１０",,,"086-201-2562
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 5
(薬　　　　 5)",,,株式会社オカイ・メディカル・ファーマシー　代表取締役　中川　宏,,,木梨　美哉,,,,"平28. 4. 1
新規
平28. 4. 1",,,,,,,,"薬局
現存
",,,,
,,258.0,,,,"011,600,7
",,,,サカエ薬局中山下店,,,,,"〒700－0821
岡山市北区中山下１丁目６－９",,,"086-206-4520
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 3
(薬　　　　 3)",,,株式会社メディカメント　代表取締役　役重　昌広,,,塩見　康樹,,,,"平28. 4. 1
新規
平28. 4. 1",,,,,,,,"薬局
現存
",,,,
,,259.0,,,,"011,601,5
",,,,柿の木薬局,,,,,"〒700－0862
岡山市北区清輝本町３－３０",,,"086-234-7676
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 3
(薬　　　　 3)",,,株式会社よしこの　代表取締役　藤巻　浩二,,,藤巻　浩二,,,,"平28. 4. 1
交代
平28. 4. 1",,,,,,,,"薬局
現存
",,,,
,,260.0,,,,"011,602,3
",,,,金光薬局岡山西大寺病院前店,,,,,"〒704－8194
岡山市東区金岡東町一丁目１－７９",,,"086-942-3311
常　勤:　　　 9
(薬　　　　 9)
非常勤:　　　 1
(薬　　　　 1)",,,金光薬品株式会社　代表取締役　藤岡　康二,,,赤井　優介,,,,"平28. 5. 1
新規
平28. 5. 1",,,,,,,,"薬局
現存
",,,,
,,261.0,,,,"011,603,1
",,,,やまかわ薬局松浜店,,,,,"〒702－8038
岡山市南区松浜町１－１２",,,"086-261-5030
常　勤:　　　 3
(薬　　　　 3)",,,株式会社山川　代表取締役　山川　耕,,,田原　昭仁,,,,"平28. 5. 1
交代
平28. 5. 1",,,,,,,,"薬局
現存
",,,,
,,262.0,,,,"011,604,9
",,,,やまかわ薬局庭瀬店,,,,,"〒701－0151
岡山市北区平野８５０－１",,,"086-292-6083
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 3
(薬　　　　 3)",,,株式会社山川　代表取締役　山川　耕,,,安田　雄貴,,,,"平28. 7. 1
交代
平28. 7. 1",,,,,,,,"薬局
現存
",,,,
,,263.0,,,,"011,605,6
",,,,れもん薬局,,,,,"〒701－1203
岡山市北区一宮山崎２７５－９",,,"086-284-8890
常　勤:　　　 2
(薬　　　　 2)",,,株式会社ＰＦＰ　代表取締役　上田　晃司,,,山地　宏江,,,,"平28. 8. 1
新規
平28. 8. 1",,,,,,,,"薬局
現存
",,,,
,,264.0,,,,"011,606,4
",,,,くにとみ薬局,,,,,"〒700－0901
岡山市北区本町６－３６第一セントラルビル６Ｆ",,,"086-238-2498
常　勤:　　　 2
(薬　　　　 2)",,,有限会社　樹　代表取締役　國冨　龍樹,,,國冨　龍樹,,,,"平28. 9. 1
新規
平28. 9. 1",,,,,,,,"薬局
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　薬局　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,33頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,265.0,,,,"011,607,2
",,,,虹いろ薬局本店,,,,,"〒703－8288
岡山市中区赤坂本町１－１２",,,"086-270-0400
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　16
(薬　　　　16)",,,株式会社協同プランニング　代表取締役　河﨑　由枝,,,前田　尚子,,,,"平28. 8. 1
移転
平28. 8. 1",,,,,,,,"薬局
現存
",,,,
,,266.0,,,,"011,608,0
",,,,おざき薬局津島店,,,,,"〒700－0085
岡山市北区津島南２丁目６－４９",,,"086-259-5201
常　勤:　　　 3
(薬　　　　 3)",,,平井メディケアサービス株式会社　代表取締役　尾嵜　亮典,,,津田　洋子,,,,"平28. 9. 1
新規
平28. 9. 1",,,,,,,,"薬局
現存
",,,,
,,267.0,,,,"011,609,8
",,,,ザグザグ薬局西大寺店,,,,,"〒704－8191
岡山市東区西大寺中野９３０－１",,,"086-944-5711
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 5
(薬　　　　 5)",,,株式会社ザグザグ　代表取締役　森　信,,,小林　正奈,,,,"平28. 9. 1
新規
平28. 9. 1",,,,,,,,"薬局
現存
",,,,
,,268.0,,,,"011,610,6
",,,,足高薬局福吉店,,,,,"〒702－8048
岡山市南区福吉町１９－２４",,,"086-264-1589
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 1
(薬　　　　 1)",,,有限会社足高メディカルセンター　代表取締役　平本　和義,,,上原　卓也,,,,"平28. 10. 1
新規
平28. 10. 1",,,,,,,,"薬局
現存
",,,,
,,269.0,,,,"011,611,4
",,,,ププレひまわり薬局下中野店,,,,,"〒700－0973
岡山市北区下中野３４２－１０１",,,"086-805-7188
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 4
(薬　　　　 4)",,,株式会社ププレひまわり　代表取締役　梶原　聡一,,,池田　ちづる,,,,"平28. 9. 1
交代
平28. 9. 1",,,,,,,,"薬局
現存
",,,,
,,270.0,,,,"011,612,2
",,,,長栄薬局,,,,,"〒701－1464
岡山市北区下足守１９０２番地１",,,"086-295-0303
常　勤:　　　 3
(薬　　　　 3)",,,株式会社明伸会　代表取締役　立石　久人,,,高尾　成輝,,,,"平28. 10. 1
交代
平28. 10. 1",,,,,,,,"薬局
現存
",,,,
,,271.0,,,,"011,613,0
",,,,いほり薬局岡山西バイパス店,,,,,"〒700－0951
岡山市北区田中６２５－８",,,"086-246-1558
常　勤:　　　 3
(薬　　　　 3)
非常勤:　　　 1
(薬　　　　 1)",,,株式会社空庵　代表取締役　庵谷　哲也,,,加倉井　元子,,,,"平28. 12. 1
新規
平28. 12. 1",,,,,,,,"薬局
現存
",,,,
,,272.0,,,,"011,614,8
",,,,虹いろ薬局大野辻店,,,,,"〒700－0975
岡山市北区今３丁目１８－３０",,,"086-230-7300
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　16
(薬　　　　16)",,,株式会社協同プランニング　代表取締役　河﨑　由枝,,,河野　健太郎,,,,"平28. 12. 1
新規
平28. 12. 1",,,,,,,,"薬局
現存
",,,,
,,273.0,,,,"011,615,5
",,,,コージィ薬局,,,,,"〒703－8232
岡山市中区関４３６－７",,,"086-201-2425
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 1
(薬　　　　 1)",,,有限会社Ｍ・Ｎ・Ｆ　代表取締役　三島　康志,,,三島　康志,,,,"平29. 1. 28
新規
平29. 1. 28",,,,,,,,"薬局
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　薬局　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,34頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,274.0,,,,"011,616,3
",,,,サカエ薬局岡山駅前店,,,,,"〒700－0901
岡山市北区本町１－１８",,,"086-230-1605
常　勤:　　　 4
(薬　　　　 4)
非常勤:　　　 4
(薬　　　　 4)",,,株式会社メディカメント　代表取締役　役重　昌広,,,佐藤　麻希,,,,"平29. 2. 1
新規
平29. 2. 1",,,,,,,,"薬局
現存
",,,,
,,275.0,,,,"011,617,1
",,,,よつば薬局,,,,,"〒702－8043
岡山市南区平福１丁目１３－１８",,,"086-261-8220
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　15
(薬　　　　15)",,,株式会社ケイ・クリエイト　代表取締役　小山　敏章,,,黒紙　崇彰,,,,"平29. 2. 1
交代
平29. 2. 1",,,,,,,,"薬局
現存
",,,,
,,276.0,,,,"011,618,9
",,,,コスモス薬局西大寺店,,,,,"〒704－8174
岡山市東区松新町７１－１",,,"086-944-8567
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 2
(薬　　　　 2)",,,有限会社友愛薬局　取締役　久保　宏之,,,向田　浩輔,,,,"平29. 4. 1
交代
平29. 4. 1",,,,,,,,"薬局
現存
",,,,
,,277.0,,,,"011,619,7
",,,,あかり薬局上南店,,,,,"〒704－8166
岡山市東区君津３２０－１",,,"086-948-5855
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　11
(薬　　　　11)",,,株式会社あかりファーマシー　代表取締役　岩野　寛樹,,,山口　知枝,,,,"平29. 7. 1
新規
平29. 7. 1",,,,,,,,"薬局
現存
",,,,
,,278.0,,,,"011,620,5
",,,,Ｎ薬局本店,,,,,"〒703－8241
岡山市中区高島新屋敷８４－１",,,"086-238-7062
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 2
(薬　　　　 2)",,,株式会社ネクスト　代表取締役　岸本　尚子,,,河田　真由美,,,,"平29. 7. 1
交代
平29. 7. 1",,,,,,,,"薬局
現存
",,,,
,,279.0,,,,"011,621,3
",,,,Ｎ薬局北長瀬店,,,,,"〒700－0962
岡山市北区北長瀬表町三丁目１０－２",,,"086-259-5717
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 1
(薬　　　　 1)",,,株式会社ネクスト　代表取締役　岸本　尚子,,,砂古口　裕佳子,,,,"平29. 7. 1
交代
平29. 7. 1",,,,,,,,"薬局
現存
",,,,
,,280.0,,,,"011,622,1
",,,,おくすりカフェちいず薬局,,,,,"〒701－0211
岡山市南区東畦１６４－９",,,"086-209-1521
常　勤:　　　 2
(薬　　　　 2)
非常勤:　　　 1
(薬　　　　 1)",,,株式会社ケアナチュレ　代表取締役　白重　俊介,,,沖永　亜佑美,,,,"平29. 8. 29
新規
平29. 8. 29",,,,,,,,"薬局
現存
",,,,
,,281.0,,,,"011,623,9
",,,,Ｅ薬局竜操店,,,,,"〒703－8233
岡山市中区高屋３４２",,,"086-272-0895
常　勤:　　　 1
(薬　　　　 1)
非常勤:　　　 5
(薬　　　　 5)",,,株式会社モシモシ　代表取締役　梅原　このみ,,,西宮　祐輔,,,,"平29. 8. 1
交代
平29. 8. 1",,,,,,,,"薬局
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　薬局　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,35頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
