Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
,,219.0,,,,"010,833,7
",,,,ひかり歯科・矯正歯科,,,,,"〒701－1151
岡山市北区津高台４－２０５８－７",,,"086-256-8241
常　勤:　　　 1
(歯　　　　 1)",,,石光　哲郎,,,石光　哲郎,,,,"平19. 7. 1
新規
令元. 7. 1",,,,歯　矯歯　小歯,,,,"診療所
現存
",,,,
,,220.0,,,,"010,834,5
",,,,栗坂歯科医院,,,,,"〒701－0153
岡山市北区庭瀬２３１－５",,,"086-293-0648
常　勤:　　　 2
(歯　　　　 2)",,,栗坂　成年,,,栗坂　成年,,,,"平19. 7. 1
交代
令元. 7. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,221.0,,,,"010,835,2
",,,,和気歯科医院,,,,,"〒700－0861
岡山市北区清輝橋２－３－６",,,"086-222-2891
常　勤:　　　 2
(歯　　　　 2)",,,和気　照子,,,和気　照子,,,,"平19. 7. 1
交代
令元. 7. 1",,,,歯,,,,"診療所
現存
",,,,
,,222.0,,,,"010,837,8
",,,,船橋歯科医院,,,,,"〒700－0043
岡山市北区三門中町１－７",,,"086-252-2512
常　勤:　　　 1
(歯　　　　 1)
非常勤:　　　 2
(歯　　　　 2)",,,船橋　洋一,,,船橋　洋一,,,,"平19. 8. 1
交代
令元. 8. 1",,,,歯,,,,"診療所
現存
",,,,
,,223.0,,,,"010,838,6
",,,,ミント歯科クリニック,,,,,"〒700－0808
岡山市北区大和町１－１－３７",,,"086-222-0648
常　勤:　　　 1
(歯　　　　 1)",,,髙畑　安光,,,髙畑　安光,,,,"平19. 9. 1
新規
令元. 9. 1",,,,歯　小歯,,,,"診療所
現存
",,,,
,,224.0,,,,"010,839,4
",,,,飛田歯科医院,,,,,"〒700－0806
岡山市北区広瀬町１１－１９",,,"086-222-3194
常　勤:　　　 1
(歯　　　　 1)",,,飛田　晴康,,,飛田　晴康,,,,"平19. 9. 1
交代
令元. 9. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,225.0,,,,"010,840,2
",,,,きしもと歯科クリニック,,,,,"〒704－8173
岡山市東区可知１－６２－９",,,"086-943-2001
常　勤:　　　 1
(歯　　　　 1)",,,岸本　健二,,,岸本　健二,,,,"平19. 11. 1
新規
令元. 11. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,226.0,,,,"010,841,0
",,,,オレンジ歯科クリニック,,,,,"〒700－0943
岡山市南区新福２－３－１８",,,"086-262-4618
常　勤:　　　 1
(歯　　　　 1)",,,小橋　紀之,,,小橋　紀之,,,,"平19. 11. 8
新規
令元. 11. 8",,,,歯　矯歯,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　歯科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,23頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,227.0,,,,"010,842,8
",,,,こうなんファミリィ歯科,,,,,"〒702－8048
岡山市南区福吉町３－１",,,"086-264-4180
常　勤:　　　 1
(歯　　　　 1)",,,畑中　乾志,,,畑中　乾志,,,,"平19. 12. 7
新規
令元. 12. 7",,,,歯　小歯　矯歯,,,,"診療所
現存
",,,,
,,228.0,,,,"010,843,6
",,,,岡山中央歯科クリニック,,,,,"〒700－0017
岡山市北区伊島北町７－５",,,"086-898-1118
常　勤:　　　 1
(歯　　　　 1)",,,西原　直広,,,西原　直広,,,,"平20. 1. 1
新規
令2. 1. 1",,,,歯　小歯　矯歯,,,,"診療所
現存
",,,,
,,229.0,,,,"010,844,4
",,,,小松歯科医院,,,,,"〒700－0921
岡山市北区東古松２丁目９－１５",,,"086-223-7523
常　勤:　　　 1
(歯　　　　 1)
非常勤:　　　 1
(歯　　　　 1)",,,栗原　裕子,,,栗原　裕子,,,,"平20. 2. 1
交代
令2. 2. 1",,,,歯　小歯,,,,"診療所
現存
",,,,
,,230.0,,,,"010,845,1
",,,,Ｋデンタルクリニック,,,,,"〒700－0026
岡山市北区奉還町１－２－３セカンドユース西口１Ｆ－Ｃ",,,"086-254-1171
常　勤:　　　 1
(歯　　　　 1)",,,豊岡　清見,,,豊岡　清見,,,,"平20. 5. 1
新規
令2. 5. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,231.0,,,,"010,846,9
",,,,どいデンタルクリニック,,,,,"〒701－0162
岡山市北区納所２５４－１",,,"086-292-2226
常　勤:　　　 1
(歯　　　　 1)",,,土居　潤一,,,土居　潤一,,,,"平20. 5. 1
新規
令2. 5. 1",,,,歯　小歯,,,,"診療所
現存
",,,,
,,232.0,,,,"010,847,7
",,,,かわいデンタルクリニック,,,,,"〒700－0065
岡山市北区野殿東町１－３５",,,"086-252-5118
常　勤:　　　 1
(歯　　　　 1)",,,河井　紀子,,,河井　紀子,,,,"平20. 6. 1
新規
令2. 6. 1",,,,歯　小歯　矯歯,,,,"診療所
現存
",,,,
,,233.0,,,,"010,848,5
",,,,ヨコヤマ歯科医院,,,,,"〒700－0824
岡山市北区内山下１－１０－２",,,"086-222-8507
常　勤:　　　 1
(歯　　　　 1)
非常勤:　　　 1
(歯　　　　 1)",,,横山　尚史,,,横山　尚史,,,,"平20. 5. 15
交代
令2. 5. 15",,,,歯　矯歯　小歯,,,,"診療所
現存
",,,,
,,234.0,,,,"010,850,1
",,,,ふせや歯科医院,,,,,"〒703－8276
岡山市中区門田屋敷本町１－１４",,,"086-272-0950
常　勤:　　　 1
(歯　　　　 1)",,,伏屋　昇,,,伏屋　昇,,,,"平20. 10. 1
新規
令2. 10. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,235.0,,,,"010,852,7
",,,,とも歯科クリニック,,,,,"〒703－8258
岡山市中区西川原７５－６",,,"086-270-7333
常　勤:　　　 3
(歯　　　　 3)",,,友成　隆之,,,友成　隆之,,,,"平20. 12. 1
新規
令2. 12. 1",,,,歯　小歯,,,,"診療所
現存
",,,,
,,236.0,,,,"010,853,5
",,,,ともゆう歯科,,,,,"〒702－8031
岡山市南区福富西２－２５－２２",,,"086-265-4182
常　勤:　　　 1
(歯　　　　 1)",,,加藤　淳子,,,加藤　淳子,,,,"平21. 1. 1
新規
平27. 1. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　歯科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,24頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,237.0,,,,"010,855,0
",,,,吉田歯科医院,,,,,"〒700－0902
岡山市北区錦町１－１６",,,"086-222-2068
常　勤:　　　 1
(歯　　　　 1)",,,吉田　和英,,,吉田　和英,,,,"平21. 1. 5
交代
平27. 1. 5",,,,歯　小歯,,,,"診療所
現存
",,,,
,,238.0,,,,"010,856,8
",,,,タクトファミリーデンタルクリニック,,,,,"〒700－0944
岡山市南区泉田３９７－１１",,,"086-244-4618
常　勤:　　　 1
(歯　　　　 1)
非常勤:　　　 1
(歯　　　　 1)",,,井上　栄徳,,,井上　栄徳,,,,"平21. 2. 1
新規
平27. 2. 1",,,,歯　小歯,,,,"診療所
現存
",,,,
,,239.0,,,,"010,857,6
",,,,もりすえ歯科クリニック,,,,,"〒700－0023
岡山市北区駅前町１－３－４ＷＡＶＥ　ＨＯＵＳＥ　ＢＬＤＧ．岡山駅前２階",,,"086-222-1225
常　勤:　　　 1
(歯　　　　 1)",,,森末　輝章,,,森末　輝章,,,,"平21. 3. 18
新規
平27. 3. 18",,,,歯　歯外　小歯　矯歯,,,,"診療所
現存
",,,,
,,240.0,,,,"010,858,4
",,,,かたやま矯正歯科クリニック,,,,,"〒700－0028
岡山市北区絵図町１－５０ＯＳＫ健幸プラザビル４階",,,"086-252-4618
常　勤:　　　 1
(歯　　　　 1)",,,片山　朗,,,片山　朗,,,,"平21. 3. 1
新規
平27. 3. 1",,,,矯歯,,,,"診療所
現存
",,,,
,,241.0,,,,"010,859,2
",,,,Ｉ　ＤＥＮＴＡＬ　ＣＬＩＮＩＣ,,,,,"〒700－0835
岡山市北区東中央町１－１５　１Ｆ",,,"086-238-2822
常　勤:　　　 2
(歯　　　　 2)",,,井上　謙,,,井上　謙,,,,"平21. 4. 1
新規
平27. 4. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,242.0,,,,"010,861,8
",,,,さかき歯科クリニック,,,,,"〒700－0827
岡山市北区平和町１－１ルミノ平和町５０２",,,"086-234-2250
常　勤:　　　 1
(歯　　　　 1)",,,佐柿　明,,,佐柿　明,,,,"平21. 4. 1
移転
平27. 4. 1",,,,歯　矯歯　歯外,,,,"診療所
現存
",,,,
,,243.0,,,,"010,862,6
",,,,林歯科医院,,,,,"〒701－0205
岡山市南区妹尾１４４６－１",,,"086-282-0541
常　勤:　　　 2
(歯　　　　 2)",,,林　好一,,,林　好一,,,,"平21. 4. 1
交代
平27. 4. 1",,,,歯　小歯　矯歯,,,,"診療所
現存
",,,,
,,244.0,,,,"010,867,5
",,,,にわせ歯科クリニック,,,,,"〒701－0151
岡山市北区平野９９７－１",,,"086-292-6225
常　勤:　　　 1
(歯　　　　 1)",,,川上　慎一,,,川上　慎一,,,,"平21. 9. 14
新規
平27. 9. 14",,,,歯,,,,"診療所
現存
",,,,
,,245.0,,,,"010,868,3
",,,,たにもと歯科,,,,,"〒700－0964
岡山市北区中仙道５５－１２０",,,"086-246-6480
常　勤:　　　 1
(歯　　　　 1)",,,谷本　哲也,,,谷本　哲也,,,,"平21. 9. 1
移転
平27. 9. 1",,,,歯,,,,"診療所
現存
",,,,
,,246.0,,,,"010,870,9
",,,,洲脇歯科医院,,,,,"〒700－0087
岡山市北区津島京町３－１－２９",,,"086-254-1610
常　勤:　　　 2
(歯　　　　 2)",,,洲脇　紀子,,,洲脇　紀子,,,,"平22. 1. 5
交代
平28. 1. 5",,,,歯,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　歯科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,25頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,247.0,,,,"010,872,5
",,,,平松歯科医院,,,,,"〒700－0971
岡山市北区野田３－１－１３共商ビル１Ｆ",,,"086-250-4618
常　勤:　　　 1
(歯　　　　 1)",,,平松　之典,,,平松　之典,,,,"平22. 4. 1
新規
平28. 4. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,248.0,,,,"010,873,3
",,,,北原歯科クリニック,,,,,"〒700－0924
岡山市北区大元１－１１－３３",,,"086-250-1926
常　勤:　　　 1
(歯　　　　 1)",,,北原　宏之,,,北原　宏之,,,,"平22. 5. 1
新規
平28. 5. 1",,,,歯,,,,"診療所
現存
",,,,
,,249.0,,,,"010,874,1
",,,,うえき歯科・矯正歯科,,,,,"〒703－8271
岡山市中区円山７６－１",,,086-277-0202,,,植木　雅士,,,植木　雅士,,,,"平22. 5. 1
新規
平28. 5. 1",,,,歯　矯歯　小歯,,,,"診療所
現存
",,,,
,,250.0,,,,"010,875,8
",,,,テラオ歯科,,,,,"〒703－8236
岡山市中区国富４－４－１９",,,"086-273-0706
常　勤:　　　 1
(歯　　　　 1)",,,寺尾　晃一,,,寺尾　晃一,,,,"平22. 5. 6
移転
平28. 5. 6",,,,歯　小歯,,,,"診療所
現存
",,,,
,,251.0,,,,"010,877,4
",,,,草野歯科医院,,,,,"〒700－0815
岡山市北区野田屋町２－７－１３",,,"086-221-1174
常　勤:　　　 1
(歯　　　　 1)",,,草野　弘揮,,,草野　弘揮,,,,"平22. 6. 1
新規
平28. 6. 1",,,,歯　矯歯,,,,"診療所
現存
",,,,
,,252.0,,,,"010,885,7
",,,,てらかど矯正歯科,,,,,"〒700－0818
岡山市北区蕃山町１－２５",,,"086-801-2772
常　勤:　　　 3
(歯　　　　 3)",,,寺門　恵一,,,寺門　恵一,,,,"平22. 12. 18
移転
平28. 12. 18",,,,矯歯,,,,"診療所
現存
",,,,
,,253.0,,,,"010,886,5
",,,,おおしま歯科クリニック,,,,,"〒701－1202
岡山市北区楢津３１７－１２",,,"086-284-7277
常　勤:　　　 2
(歯　　　　 2)",,,大嶋　淳,,,大嶋　淳,,,,"平23. 3. 1
新規
平29. 3. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,254.0,,,,"010,889,9
",,,,こばやし歯科,,,,,"〒700－0821
岡山市北区中山下１－１０－１０新田ビル４階",,,"086-223-6301
常　勤:　　　 1
(歯　　　　 1)",,,小林　敏康,,,小林　敏康,,,,"平23. 6. 16
移転
平29. 6. 16",,,,歯,,,,"診療所
現存
",,,,
,,255.0,,,,"010,891,5
",,,,浜崎歯科医院,,,,,"〒700－0826
岡山市北区磨屋町８－９湯浅ビル１０１",,,"086-232-5742
常　勤:　　　 1
(歯　　　　 1)",,,浜崎　慎太郎,,,浜崎　慎太郎,,,,"平23. 9. 1
移転
平29. 9. 1",,,,歯,,,,"診療所
現存
",,,,
,,256.0,,,,"010,893,1
",,,,岡山Ｙ’ｓ小児・矯正歯科,,,,,"〒703－8265
岡山市中区倉田５０８－２１",,,"086-238-4618
常　勤:　　　 4
(歯　　　　 4)",,,仲村　陽平,,,仲村　陽平,,,,"平24. 9. 1
新規
平30. 9. 1",,,,歯　小歯　矯歯,,,,"診療所
現存
",,,,
,,257.0,,,,"010,896,4
",,,,大供四ツ葉歯科クリニック,,,,,"〒700－0911
岡山市北区大供本町７０２－１０",,,"086-226-4284
常　勤:　　　 1
(歯　　　　 1)",,,後藤　桂太郎,,,後藤　桂太郎,,,,"平25. 2. 1
新規
平31. 2. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　歯科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,26頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,258.0,,,,"010,898,0
",,,,和気歯科医院,,,,,"〒700－0945
岡山市南区新保１３１８－１０",,,"086-243-9111
常　勤:　　　 3
(歯　　　　 3)",,,横道　由記子,,,横道　由記子,,,,"平25. 4. 1
交代
平31. 4. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,259.0,,,,"010,899,8
",,,,なのはな歯科医院,,,,,"〒709－0841
岡山市東区瀬戸町万富６３７－２",,,"086-953-1441
常　勤:　　　 1
(歯　　　　 1)",,,沼本　庸子,,,沼本　庸子,,,,"平25. 5. 1
新規
令元. 5. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,260.0,,,,"010,910,3
",,,,アクアデンタルクリニック,,,,,"〒701－0145
岡山市北区今保２６２－２２",,,"086-250-0648
常　勤:　　　 1
(歯　　　　 1)",,,髙田　尚吾,,,髙田　尚吾,,,,"平25. 7. 1
新規
令元. 7. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,261.0,,,,"010,911,1
",,,,そうた歯科医院,,,,,"〒701－1212
岡山市北区尾上１２１－１",,,"086-284-1155
常　勤:　　　 1
(歯　　　　 1)",,,宗田　諭,,,宗田　諭,,,,"平25. 8. 12
交代
令元. 8. 12",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,262.0,,,,"010,912,9
",,,,こころ歯クリニック,,,,,"〒709－0856
岡山市東区瀬戸町下１８８－１",,,"086-206-1621
常　勤:　　　 1
(歯　　　　 1)",,,長島　義之,,,長島　義之,,,,"平26. 1. 1
新規
令2. 1. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,263.0,,,,"010,913,7
",,,,杉山歯科医院,,,,,"〒700－0921
岡山市北区東古松３－１－２８",,,"086-234-8686
常　勤:　　　 1
(歯　　　　 1)",,,杉山　雅昭,,,杉山　雅昭,,,,"平26. 1. 6
移転
令2. 1. 6",,,,歯　矯歯　小歯,,,,"診療所
現存
",,,,
,,264.0,,,,"010,914,5
",,,,寺尾歯科医院,,,,,"〒700－0026
岡山市北区奉還町３－８－３",,,"086-252-0413
常　勤:　　　 2
(歯　　　　 2)",,,寺尾　学,,,寺尾　学,,,,"平26. 1. 1
交代
令2. 1. 1",,,,歯,,,,"診療所
現存
",,,,
,,265.0,,,,"010,915,2
",,,,しらひげ歯科クリニック,,,,,"〒703－8235
岡山市中区原尾島３丁目８－５２",,,"086-206-5588
常　勤:　　　 1
(歯　　　　 1)",,,白髭　智子,,,白髭　智子,,,,"平26. 4. 1
新規
令2. 4. 1",,,,歯,,,,"診療所
現存
",,,,
,,266.0,,,,"010,916,0
",,,,すぎやまデンタルクリニック,,,,,"〒700－0945
岡山市南区新保１３１４－２　ディアリオＣ",,,"086-259-3380
常　勤:　　　 1
(歯　　　　 1)",,,杉山　真一,,,杉山　真一,,,,"平26. 2. 1
新規
令2. 2. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,267.0,,,,"010,917,8
",,,,はなみずきデンタルクリニック,,,,,"〒701－0151
岡山市北区平野２８５－２",,,"086-728-5518
常　勤:　　　 1
(歯　　　　 1)
非常勤:　　　 1
(歯　　　　 1)",,,峯柴　淳二,,,峯柴　淳二,,,,"平26. 4. 2
新規
令2. 4. 2",,,,歯　小歯,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　歯科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,27頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,268.0,,,,"010,918,6
",,,,森田歯科,,,,,"〒700－0901
岡山市北区本町１０－２２本町ビル３Ｆ",,,"086-231-3508
常　勤:　　　 2
(歯　　　　 2)",,,森田　巨樹,,,森田　巨樹,,,,"平26. 1. 22
交代
令2. 1. 22",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,269.0,,,,"010,919,4
",,,,山本歯科クリニック,,,,,"〒703－8256
岡山市中区浜３５５",,,"086-273-4212
常　勤:　　　 3
(歯　　　　 3)",,,山本　康史,,,山本　康史,,,,"平26. 4. 1
新規
令2. 4. 1",,,,歯　小歯　歯外,,,,"診療所
現存
",,,,
,,270.0,,,,"010,920,2
",,,,ひらかわ歯科こども歯科クリニック,,,,,"〒703－8241
岡山市中区高島新屋敷７１５－１",,,"086-275-2182
常　勤:　　　 2
(歯　　　　 2)",,,平川　貴之,,,平川　貴之,,,,"平26. 6. 1
新規
令2. 6. 1",,,,小歯　歯,,,,"診療所
現存
",,,,
,,271.0,,,,"010,921,0
",,,,メイプルデンタルクリニック,,,,,"〒709－2121
岡山市北区御津宇垣１６８７－２",,,"086-724-4182
常　勤:　　　 2
(歯　　　　 2)
非常勤:　　　 1
(歯　　　　 1)",,,畦平　智友美,,,畦平　智友美,,,,"平26. 5. 1
交代
令2. 5. 1",,,,歯　小歯　矯歯,,,,"診療所
現存
",,,,
,,272.0,,,,"010,922,8
",,,,立花歯科,,,,,"〒703－8292
岡山市中区中納言町７－２１",,,"086-273-7504
常　勤:　　　 1
(歯　　　　 1)",,,立花　秀夫,,,立花　秀夫,,,,"平26. 6. 1
新規
令2. 6. 1",,,,歯　歯外　小歯　矯歯,,,,"診療所
現存
",,,,
,,273.0,,,,"010,924,4
",,,,三浦歯科,,,,,"〒700－0842
岡山市北区船頭町１０",,,"086-231-1468
常　勤:　　　 1
(歯　　　　 1)",,,杉　容,,,杉　容,,,,"平26. 7. 18
交代
令2. 7. 18",,,,歯　小歯,,,,"診療所
現存
",,,,
,,274.0,,,,"010,925,1
",,,,イマムラデンタルクリニック,,,,,"〒700－0975
岡山市北区今２丁目９－１４",,,"086-250-6402
常　勤:　　　 1
(歯　　　　 1)",,,今村　幸弘,,,今村　幸弘,,,,"平26. 9. 1
新規
令2. 9. 1",,,,歯　小歯　矯歯　歯外,,,,"診療所
現存
",,,,
,,275.0,,,,"010,926,9
",,,,駅前町歯科診療所,,,,,"〒700－0023
岡山市北区駅前町１－２－１８",,,"086-223-6468
常　勤:　　　 1
(歯　　　　 1)",,,高塚　俊治,,,高塚　俊治,,,,"平26. 12. 1
新規
令2. 12. 1",,,,歯　小歯　矯歯　歯外,,,,"診療所
現存
",,,,
,,276.0,,,,"010,928,5
",,,,安井歯科クリニック,,,,,"〒703－8275
岡山市中区門田屋敷１－９－３５",,,"086-272-2766
常　勤:　　　 1
(歯　　　　 1)",,,安井　洋平,,,安井　洋平,,,,"平26. 12. 1
交代
令2. 12. 1",,,,歯　小歯,,,,"診療所
現存
",,,,
,,277.0,,,,"010,929,3
",,,,クレオ歯科医院,,,,,"〒700－0933
岡山市北区奥田一丁目９－８",,,"086-223-1356
常　勤:　　　 1
(歯　　　　 1)",,,洲脇　道弘,,,洲脇　道弘,,,,"平27. 4. 1
新規
平27. 4. 1",,,,歯　矯歯　小歯　歯外,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　歯科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,28頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,278.0,,,,"010,931,9
",,,,草ヶ部歯科診療所,,,,,"〒709－0635
岡山市東区草ケ部９１３－１２",,,"086-238-9840
常　勤:　　　 1
(歯　　　　 1)
非常勤:　　　 2
(歯　　　　 2)",,,赤澤　洋,,,赤澤　洋,,,,"平27. 4. 1
新規
平27. 4. 1",,,,歯　歯外　小歯　矯歯,,,,"診療所
現存
",,,,
